id_orgao,nm_orgao,sigla_orgao,esfera,home_page,nome_municipio,cd_municipio_ibge
88382,URUGUAIANA PREVIDENCIA SOCIAL,URUPREV,MUNICIPAL,,URUGUAIANA,4322400
88398,INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DE VIAMÃO,IPREV,MUNICIPAL,www.facebook.com.br/iprev,VIAMÃO,4323002
88399,AGÊNCIA REGULADORA INTERMUNICIPAL DE SANEAMENTO,AGESAN,MUNICIPAL,,CANOAS,4304606
88400,CONSÓRCIO INTERMUNICIPAL DE INFRAESTRUTURA RODOVIÁRIA,CIIR,MUNICIPAL,,CONSTANTINA,4305801
88401,CONSÓRCIO INTERMUNICIPAL DE SERVIÇO SOCIOASSISTENCIAL DE ALTA COMPLEXI,CISACA,MUNICIPAL,,SALVADOR DAS MISSÕES,4316477
88403,FUNDO DE PREVIDÊNCIA DOS SERVIDORES DE DOM PEDRITO,,MUNICIPAL,www.dompedrito.rs.gov.br,DOM PEDRITO,4306601
88404,FUNDO DE PREVIDÊNCIA SOCIAL DE MAMPITUBA,,MUNICIPAL,,MAMPITUBA,4311734
88405,INSTITUTO DE SAUDE DOS SERVIDORES DE GRAVATAI,ISSEG,MUNICIPAL,www.ipagrs.com,GRAVATAÍ,4309209
88407,INSTITUTO DE PREVIDENCIA DOS SERVIDORES PUBLICOS DE ESTEIO,PREV-ESTEI,MUNICIPAL,www.esteio.rs.gov.br,ESTEIO,4307708
88370,CENTRAL DE LICITAÇÕES DO ESTADO,,,,,
88004,SECRETARIA DA SAÚDE DO RS,,,,,
88390,"SECRETARIA DA AGRICULTURA, PECUÁRIA E DESENVOLVIMENTO RURAL",,,,,
